pixel (27, 8) ray: [o=(0, 0, 0), d=(8, 27, 0)
pixel (27, 9) ray: [o=(0, 0, 0), d=(9, 27, 0)
pixel (27, 10) ray: [o=(0, 0, 0), d=(10, 27, 0)
pixel (27, 11) ray: [o=(0, 0, 0), d=(11, 27, 0)
pixel (27, 12) ray: [o=(0, 0, 0), d=(12, 27, 0)
pixel (27, 13) ray: [o=(0, 0, 0), d=(13, 27, 0)
pixel (27, 14) ray: [o=(0, 0, 0), d=(14, 27, 0)
pixel (27, 15) ray: [o=(0, 0, 0), d=(15, 27, 0)
pixel (27, 16) ray: [o=(0, 0, 0), d=(16, 27, 0)
pixel (27, 17) ray: [o=(0, 0, 0), d=(17, 27, 0)
pixel (27, 18) ray: [o=(0, 0, 0), d=(18, 27, 0)
pixel (27, 19) ray: [o=(0, 0, 0), d=(19, 27, 0)
pixel (27, 20) ray: [o=(0, 0, 0), d=(20, 27, 0)
pixel (27, 21) ray: [o=(0, 0, 0), d=(21, 27, 0)
pixel (27, 22) ray: [o=(0, 0, 0), d=(22, 27, 0)
pixel (27, 23) ray: [o=(0, 0, 0), d=(23, 27, 0)
pixel (27, 24) ray: [o=(0, 0, 0), d=(24, 27, 0)
pixel (27, 25) ray: [o=(0, 0, 0), d=(25, 27, 0)
pixel (27, 26) ray: [o=(0, 0, 0), d=(26, 27, 0)
pixel (27, 27) ray: [o=(0, 0, 0), d=(27, 27, 0)
pixel (27, 28) ray: [o=(0, 0, 0), d=(28, 27, 0)
pixel (27, 29) ray: [o=(0, 0, 0), d=(29, 27, 0)
pixel (27, 30) ray: [o=(0, 0, 0), d=(30, 27, 0)
pixel (27, 31) ray: [o=(0, 0, 0), d=(31, 27, 0)
pixel (27, 32) ray: [o=(0, 0, 0), d=(32, 27, 0)
pixel (27, 33) ray: [o=(0, 0, 0), d=(33, 27, 0)
pixel (27, 34) ray: [o=(0, 0, 0), d=(34, 27, 0)
pixel (27, 35) ray: [o=(0, 0, 0), d=(35, 27, 0)
pixel (27, 36) ray: [o=(0, 0, 0), d=(36, 27, 0)
pixel (27, 37) ray: [o=(0, 0, 0), d=(37, 27, 0)
pixel (27, 38) ray: [o=(0, 0, 0), d=(38, 27, 0)
pixel (27, 39) ray: [o=(0, 0, 0), d=(39, 27, 0)
pixel (26, 0) ray: [o=(0, 0, 0), d=(0, 26, 0)
pixel (26, 1) ray: [o=(0, 0, 0), d=(1, 26, 0)
pixel (26, 2) ray: [o=(0, 0, 0), d=(2, 26, 0)
pixel (26, 3) ray: [o=(0, 0, 0), d=(3, 26, 0)
pixel (26, 4) ray: [o=(0, 0, 0), d=(4, 26, 0)
pixel (26, 5) ray: [o=(0, 0, 0), d=(5, 26, 0)
pixel (26, 6) ray: [o=(0, 0, 0), d=(6, 26, 0)
pixel (26, 7) ray: [o=(0, 0, 0), d=(7, 26, 0)
pixel (26, 8) ray: [o=(0, 0, 0), d=(8, 26, 0)
pixel (26, 9) ray: [o=(0, 0, 0), d=(9, 26, 0)
pixel (26, 10) ray: [o=(0, 0, 0), d=(10, 26, 0)
pixel (26, 11) ray: [o=(0, 0, 0), d=(11, 26, 0)
pixel (26, 12) ray: [o=(0, 0, 0), d=(12, 26, 0)
pixel (26, 13) ray: [o=(0, 0, 0), d=(13, 26, 0)
pixel (26, 14) ray: [o=(0, 0, 0), d=(14, 26, 0)
pixel (26, 15) ray: [o=(0, 0, 0), d=(15, 26, 0)
pixel (26, 16) ray: [o=(0, 0, 0), d=(16, 26, 0)
pixel (26, 17) ray: [o=(0, 0, 0), d=(17, 26, 0)
pixel (26, 18) ray: [o=(0, 0, 0), d=(18, 26, 0)
pixel (26, 19) ray: [o=(0, 0, 0), d=(19, 26, 0)
pixel (26, 20) ray: [o=(0, 0, 0), d=(20, 26, 0)
pixel (26, 21) ray: [o=(0, 0, 0), d=(21, 26, 0)
pixel (26, 22) ray: [o=(0, 0, 0), d=(22, 26, 0)
pixel (26, 23) ray: [o=(0, 0, 0), d=(23, 26, 0)
pixel (26, 24) ray: [o=(0, 0, 0), d=(24, 26, 0)
